time,open,high,low,close,Volume,volumeMA
1610542980,34137.95,34147.68,34076.36,34139.85,51.10,67.52
1610543040,34143.43,34160.29,34100.51,34156.15,92.05,67.56
1610543100,34156.11,34172.27,34137.58,34154.55,42.01,67.49
1610543160,34156.96,34167.22,34135.53,34162.04,35.15,65.15
1610543220,34164.65,34245.89,34164.07,34242.97,42.64,63.59
1610543280,34249.65,34362.45,34247.27,34356.02,28.64,61.69
1610543340,34368.36,34517.29,34367.10,34503.73,58.59,61.45
1610543400,34495.48,34502.03,34435.57,34483.99,30.86,59.52
1610543460,34477.04,34509.53,34439.05,34503.54,46.32,55.88
1610543520,34508.62,34521.74,34464.05,34472.28,99.60,57.22
1610543580,34472.98,34522.95,34440.25,34493.92,27.47,55.68
1610543640,34490.23,34514.83,34479.16,34495.69,97.78,57.29
1610543700,34492.69,34500.64,34469.87,34480.81,61.05,58.69
1610543760,34480.94,34481.97,34443.74,34445.49,59.59,59.19
1610543820,34442.78,34617.12,34434.46,34603.98,28.04,54.90
1610543880,34602.36,34602.46,34540.73,34559.93,82.16,56.72
1610543940,34559.34,34572.45,34526.42,34532.97,57.70,55.91
1610544000,34533.31,34568.66,34508.43,34548.04,63.59,56.65
1610544060,34551.32,34584.81,34549.59,34567.80,40.26,54.86
1610544120,34569.52,34589.73,34563.39,34568.56,110.92,57.78
1610544180,34570.26,34683.21,34567.20,34652.58,33.42,56.89
1610544240,34657.71,34685.74,34632.01,34647.68,33.75,53.98
1610544300,34649.29,34649.83,34606.82,34616.92,129.79,58.37
1610544360,34619.56,34705.04,34606.01,34675.13,41.70,58.69
1610544420,34670.12,34670.21,34634.99,34639.84,56.16,59.37
1610544480,34634.75,34635.09,34545.91,34571.51,111.82,63.53
1610544540,34569.79,34571.93,34540.53,34542.63,291.75,75.19
1610544600,34543.25,34585.69,34543.07,34574.85,504.56,98.87
1610544660,34575.58,34643.51,34572.00,34637.23,1161.68,154.64
1610544720,34638.97,34762.82,34634.57,34700.74,470.89,173.20
1610544780,34707.53,34724.18,34674.16,34707.40,555.47,199.60
1610544840,34707.08,34765.82,34706.72,34748.99,608.10,225.12
1610544900,34747.12,34755.32,34704.92,34741.08,302.31,237.18
1610544960,34734.19,34767.62,34728.79,34747.89,282.90,248.35
1610545020,34756.41,34774.14,34722.38,34726.31,382.29,266.06
1610545080,34721.55,34752.35,34718.60,34742.97,560.48,289.98
1610545140,34746.09,34756.86,34652.23,34676.56,242.55,299.22
1610545200,34676.55,34698.15,34653.71,34656.76,314.74,311.78
1610545260,34655.89,34691.72,34653.50,34689.89,217.11,320.62
1610545320,34693.82,34786.84,34691.88,34720.43,144.33,322.29
1610545380,34718.10,34745.76,34711.88,34715.79,166.36,328.94
1610545440,34716.65,34735.90,34647.26,34647.54,203.57,337.43
1610545500,34638.49,34681.13,34623.61,34676.81,199.23,340.90
1610545560,34676.50,34692.25,34641.78,34642.87,211.04,349.37
1610545620,34644.63,34682.76,34629.36,34633.77,240.07,358.56
1610545680,34634.91,34654.87,34554.03,34556.58,106.74,358.31
1610545740,34556.24,34594.24,34422.89,34456.26,116.40,349.54
1610545800,34461.21,34464.58,34409.68,34437.29,212.80,334.95
1610545860,34443.25,34486.73,34427.22,34436.16,237.72,288.76
1610545920,34439.37,34475.99,34436.11,34471.91,422.85,286.35
1610545980,34476.37,34530.75,34461.05,34528.58,282.61,272.71
1610546040,34534.68,34557.54,34515.60,34521.44,203.45,252.48
1610546100,34528.62,34552.82,34484.08,34486.93,271.09,250.92
1610546160,34492.40,34530.79,34488.38,34501.24,134.45,243.49
1610546220,34503.81,34505.57,34465.10,34469.12,256.07,237.18
1610546280,34476.25,34606.61,34475.69,34592.20,99.06,214.11
1610546340,34583.79,34605.34,34542.88,34583.04,226.19,213.29
1610546400,34581.77,34637.39,34551.67,34552.69,62.62,200.69
1610546460,34556.35,34601.53,34546.82,34553.39,142.30,196.95
1610546520,34551.88,34552.54,34473.11,34488.02,226.73,201.07
1610546580,34485.12,34509.86,34477.71,34478.31,133.71,199.44
1610546640,34477.23,34504.77,34467.82,34499.03,112.58,194.89
1610546700,34497.24,34501.92,34471.61,34498.43,81.58,189.00
1610546760,34502.25,34502.44,34397.79,34411.75,70.60,181.98
1610546820,34411.92,34444.94,34394.88,34417.29,152.65,177.61
1610546880,34416.78,34445.13,34413.38,34441.34,185.97,181.57
1610546940,34443.76,34464.11,34426.95,34454.70,188.08,185.16
1610547000,34448.74,34476.83,34447.53,34472.18,118.56,180.44
1610547060,34475.91,34567.64,34474.85,34563.17,138.60,175.49
1610547120,34565.84,34590.20,34554.44,34574.76,236.71,166.18
1610547180,34564.91,34580.64,34550.33,34568.44,147.67,159.43
1610547240,34568.14,34609.81,34560.42,34609.81,93.44,153.93
1610547300,34610.90,34735.52,34595.56,34731.15,130.99,146.93
1610547360,34737.94,34882.69,34727.05,34840.13,221.83,151.30
1610547420,34840.36,34956.00,34838.11,34897.02,228.90,149.94
1610547480,34889.54,34966.71,34869.90,34962.82,288.59,159.42
1610547540,34956.86,35037.83,34948.18,35032.67,133.14,154.76
1610547600,35029.46,35097.73,34971.32,35077.11,123.19,157.79
1610547660,35073.96,35084.74,34910.66,34994.02,93.18,155.34
1610547720,34995.79,35047.73,34969.50,34998.68,111.03,149.55
1610547780,34994.02,35005.90,34920.11,34956.42,89.33,147.33
1610547840,34956.32,34969.06,34864.05,34958.61,70.50,145.23
1610547900,34956.52,34979.57,34828.09,34835.55,53.55,143.83
1610547960,34836.94,34938.11,34830.56,34903.54,75.10,144.05
1610548020,34894.01,34917.22,34849.30,34856.31,56.47,139.24
1610548080,34860.03,34919.90,34856.08,34915.34,82.99,134.09
1610548140,34916.48,34919.00,34868.54,34896.70,56.30,127.50
1610548200,34898.14,34898.49,34798.39,34806.02,53.58,124.25
1610548260,34806.82,34899.40,34795.36,34887.67,118.93,123.27
1610548320,34878.07,34904.97,34848.67,34850.73,66.20,114.75
1610548380,34847.78,34848.53,34731.52,34776.64,106.87,112.71
1610548440,34773.88,34836.52,34734.47,34829.86,51.59,110.61
1610548500,34830.45,34840.97,34792.67,34822.44,85.71,108.35
1610548560,34828.35,34855.39,34792.54,34797.50,72.02,100.86
1610548620,34803.36,34857.27,34799.34,34825.98,168.16,97.82
1610548680,34820.15,34884.69,34818.91,34849.08,369.72,101.88
1610548740,34847.01,34849.74,34814.30,34835.57,798.59,135.15
1610548800,34839.21,34858.42,34818.13,34824.75,302.86,144.13
1610548860,34825.70,34828.63,34744.68,34745.51,198.69,149.41
1610548920,34745.33,34785.28,34680.71,34696.79,142.88,151.00
1610548980,34697.99,34785.78,34695.01,34746.56,173.59,155.22
1610549040,34743.49,34763.52,34690.42,34693.20,166.44,160.01
1610549100,34700.75,34767.45,34699.60,34764.54,137.01,164.18
1610549160,34762.20,34768.98,34713.58,34761.66,147.82,167.82
1610549220,34759.47,34762.88,34719.36,34741.02,109.81,170.49
1610549280,34737.08,34783.09,34719.85,34744.18,101.59,171.42
1610549340,34749.79,34825.86,34747.14,34807.89,162.00,176.70
1610549400,34806.67,34850.53,34788.44,34843.15,165.38,182.29
1610549460,34834.98,34839.53,34789.94,34791.83,128.75,182.78
1610549520,34779.50,34782.77,34639.65,34645.47,146.27,186.79
1610549580,34643.40,34668.40,34515.72,34585.09,123.21,187.60
1610549640,34576.28,34604.67,34524.68,34529.69,171.78,193.61
1610549700,34527.61,34586.54,34522.99,34551.27,143.73,196.51
1610549760,34546.42,34548.74,34385.58,34396.22,163.26,201.08
1610549820,34389.17,34395.96,34308.20,34353.10,131.59,199.25
1610549880,34355.93,34357.23,34234.21,34257.66,156.27,188.57
1610549940,34261.15,34281.40,34229.33,34259.40,153.75,156.33
1610550000,34266.59,34364.95,34262.15,34343.13,121.77,147.28
1610550060,34344.46,34373.91,34281.16,34366.88,136.78,144.18
1610550120,34360.12,34368.20,34315.03,34363.40,72.52,140.66
1610550180,34371.54,34385.83,34345.85,34355.84,60.51,135.01
1610550240,34356.35,34360.50,34281.04,34325.94,70.60,130.22
1610550300,34327.51,34337.23,34278.12,34322.05,96.69,128.20
1610550360,34332.53,34415.93,34331.04,34408.37,133.82,127.50
1610550420,34408.81,34419.15,34356.07,34382.50,77.30,125.88
1610550480,34379.00,34415.76,34305.41,34313.04,121.78,126.89
1610550540,34309.62,34310.76,34187.50,34251.22,492.04,143.39
1610550600,34253.16,34325.59,34225.43,34316.01,181.38,144.19
1610550660,34315.31,34324.89,34270.42,34320.16,213.26,148.41
1610550720,34324.37,34367.87,34305.23,34331.83,171.28,149.67
1610550780,34344.13,34369.56,34336.79,34364.46,210.75,154.04
1610550840,34362.68,34430.48,34342.59,34413.73,217.33,156.32
1610550900,34411.05,34435.26,34388.33,34406.68,217.15,159.99
1610550960,34405.76,34473.54,34405.07,34448.99,250.32,164.34
1610551020,34452.44,34544.18,34452.35,34532.64,298.48,172.69
1610551080,34533.68,34568.27,34503.39,34566.41,294.83,179.62
1610551140,34572.14,34572.72,34508.79,34525.26,185.10,181.18
1610551200,34522.23,34527.81,34493.87,34498.84,151.08,182.65
1610551260,34503.95,34523.86,34450.86,34454.85,179.95,184.81
1610551320,34458.53,34498.10,34421.31,34429.40,170.08,189.69
1610551380,34441.24,34482.20,34438.75,34469.44,126.89,193.01
1610551440,34468.58,34529.70,34435.24,34528.83,185.07,198.73
1610551500,34527.62,34528.31,34478.87,34497.89,211.62,204.48
1610551560,34496.02,34518.62,34483.86,34507.90,319.79,213.78
1610551620,34505.19,34513.48,34475.70,34508.04,258.55,222.84
1610551680,34509.83,34595.92,34509.74,34595.21,246.68,229.08
1610551740,34595.20,34632.35,34583.10,34627.20,379.90,223.47
1610551800,34627.86,34629.79,34586.80,34606.33,472.47,238.03
1610551860,34608.73,34637.62,34604.41,34627.99,258.66,240.30
1610551920,34626.82,34677.69,34626.19,34660.27,169.18,240.19
1610551980,34660.33,34691.97,34655.61,34690.00,413.14,250.31
1610552040,34692.67,34697.59,34575.53,34594.02,283.25,253.61
1610552100,34602.46,34664.08,34579.60,34657.88,167.62,251.13
1610552160,34653.11,34667.08,34632.90,34647.65,126.06,244.92
1610552220,34656.54,34680.29,34651.71,34662.99,124.24,236.21
1610552280,34661.49,34720.07,34656.27,34700.67,116.03,227.27
1610552340,34699.35,34722.62,34658.17,34690.84,138.87,224.96
1610552400,34692.84,34697.83,34649.83,34666.21,82.11,221.51
1610552460,34662.54,34693.16,34654.98,34684.17,85.63,216.79
1610552520,34683.19,34690.02,34666.72,34684.50,132.62,214.92
1610552580,34683.52,34684.71,34656.99,34670.63,260.08,221.58
1610552640,34670.27,34697.01,34669.52,34692.03,95.50,217.10
1610552700,34692.14,34754.33,34691.80,34739.53,77.06,210.37
1610552760,34739.35,34751.78,34679.04,34718.96,86.64,198.71
1610552820,34710.63,34735.42,34544.91,34582.12,188.74,195.22
1610552880,34578.30,34583.61,34507.93,34562.95,95.74,187.68
1610552940,34570.53,34599.60,34543.63,34599.60,88.60,173.11
1610553000,34600.52,34660.85,34586.10,34656.60,103.91,154.68
1610553060,34665.23,34808.84,34660.32,34801.07,127.82,148.14
1610553120,34802.71,34853.60,34786.19,34795.72,172.12,148.29
1610553180,34794.73,34797.41,34757.16,34777.32,134.00,134.33
1610553240,34777.73,34780.17,34637.36,34650.73,93.55,124.85
1610553300,34651.85,34651.85,34547.26,34590.42,107.15,121.82
1610553360,34590.77,34597.37,34515.60,34539.44,72.95,119.17
1610553420,34543.60,34623.63,34542.49,34597.40,84.46,117.18
1610553480,34603.41,34759.61,34603.16,34698.22,65.30,114.64
1610553540,34688.03,34701.78,34565.72,34668.23,71.53,111.27
1610553600,34669.82,34855.09,34662.99,34831.88,69.41,110.64
1610553660,34826.44,34840.32,34759.22,34800.37,117.30,112.22
1610553720,34802.66,34873.42,34767.74,34872.33,154.77,113.33
1610553780,34873.37,34933.25,34767.89,34860.56,169.09,108.78
1610553840,34863.35,34877.77,34722.20,34736.16,140.16,111.01
1610553900,34739.79,34772.76,34690.57,34718.87,136.84,114.00
1610553960,34728.21,34753.55,34704.18,34723.30,94.06,114.37
1610554020,34714.55,34722.22,34558.69,34600.94,167.68,113.32
1610554080,34597.26,34657.52,34572.32,34624.08,127.60,114.91
1610554140,34618.46,34650.28,34613.59,34635.89,119.15,116.44
1610554200,34634.13,34638.59,34565.81,34581.23,89.71,115.73
1610554260,34577.77,34626.08,34572.64,34611.96,62.98,112.49
1610554320,34609.51,34609.51,34519.65,34549.83,59.68,106.87
1610554380,34557.04,34598.31,34536.86,34598.23,112.77,105.81
1610554440,34606.12,34630.94,34559.50,34569.91,74.87,104.87
1610554500,34575.30,34595.24,34558.28,34562.54,60.78,102.55
1610554560,34560.73,34640.54,34558.14,34622.57,53.42,101.58
1610554620,34624.06,34625.05,34478.97,34527.48,97.05,102.21
1610554680,34513.01,34523.67,34454.10,34490.75,101.42,104.01
1610554740,34496.88,34550.14,34490.47,34509.90,172.45,109.06
1610554800,34515.75,34541.39,34497.74,34501.65,56.28,108.40
1610554860,34502.55,34539.68,34486.28,34518.64,92.66,107.17
1610554920,34527.32,34540.97,34509.37,34540.55,321.75,115.52
1610554980,34540.86,34545.57,34501.94,34508.34,274.26,120.78
1610555040,34516.81,34648.29,34516.81,34624.07,170.53,122.30
1610555100,34624.02,34629.24,34512.08,34523.36,202.46,125.58
1610555160,34524.40,34547.12,34503.04,34518.21,200.67,130.91
1610555220,34514.22,34522.75,34505.10,34511.20,73.02,126.18
1610555280,34506.25,34522.54,34490.80,34505.49,105.68,125.08
1610555340,34506.36,34510.26,34448.31,34451.56,131.40,125.69
1610555400,34450.23,34529.22,34442.49,34525.64,73.02,124.86
1610555460,34524.01,34537.58,34509.84,34517.55,76.31,125.52
1610555520,34523.97,34544.47,34469.82,34470.33,46.37,124.86
1610555580,34469.38,34471.65,34384.00,34393.79,93.78,123.91
1610555640,34394.87,34475.75,34393.52,34452.63,125.24,126.43
1610555700,34441.60,34524.65,34435.98,34522.04,60.17,126.40
1610555760,34517.36,34518.60,34482.80,34484.34,57.61,126.61
1610555820,34492.86,34523.72,34470.47,34478.06,53.30,124.42
1610555880,34490.53,34616.34,34489.45,34604.76,39.06,121.30
1610555940,34588.07,34593.19,34548.34,34580.32,99.33,117.65
1610556000,34586.72,34627.49,34579.45,34604.43,84.66,119.06
1610556060,34606.53,34608.31,34566.51,34587.92,125.03,120.68
1610556120,34581.99,34587.85,34563.27,34575.04,91.37,109.16
1610556180,34575.18,34580.83,34569.86,34575.51,100.47,100.47
1610556240,34575.74,34577.86,34537.28,34563.20,82.92,96.09
1610556300,34572.78,34679.38,34572.49,34641.56,78.35,89.89
1610556360,34645.58,34669.47,34643.54,34662.99,129.80,86.34
1610556420,34672.86,34715.80,34657.90,34676.18,597.58,112.57
1610556480,34685.03,34717.01,34675.11,34695.50,1719.76,193.28
1610556540,34697.45,34710.53,34684.82,34707.09,726.70,223.04
1610556600,34710.63,34723.94,34658.84,34698.90,686.19,253.70
1610556660,34693.39,34693.93,34668.82,34669.92,570.68,278.42
1610556720,34669.08,34720.85,34666.57,34719.64,500.43,301.12
1610556780,34720.60,34722.78,34695.31,34716.83,516.40,322.25
1610556840,34719.15,34739.54,34699.35,34733.71,489.27,340.45
1610556900,34731.36,34735.65,34708.62,34713.60,311.38,353.01
1610556960,34713.70,34743.89,34713.28,34731.26,285.75,364.42
1610557020,34734.11,34769.06,34731.56,34741.37,562.95,389.90
1610557080,34741.21,34765.16,34711.06,34715.82,266.53,401.28
1610557140,34719.14,34773.61,34719.12,34773.19,319.86,412.30
1610557200,34774.10,34804.51,34681.09,34691.52,220.42,419.09
1610557260,34687.04,34712.05,34667.58,34700.96,431.99,434.44
1610557320,34705.63,34718.29,34681.16,34712.71,1081.55,483.95
1610557380,34714.57,34766.65,34713.27,34762.86,466.16,502.23
1610557440,34770.72,34841.43,34762.02,34792.64,261.46,511.16
1610557500,34793.89,34806.67,34762.75,34791.78,377.98,526.14
1610557560,34799.26,34803.85,34728.49,34752.36,300.74,534.69
1610557620,34766.10,34796.37,34750.06,34776.97,293.69,519.49
1610557680,34773.90,34800.02,34769.08,34779.98,233.92,445.20
1610557740,34783.71,34803.84,34735.43,34754.41,175.31,417.63
1610557800,34772.20,34847.03,34769.03,34836.01,110.32,388.84
1610557860,34836.63,34850.83,34823.43,34832.24,307.65,375.69
1610557920,34835.83,34891.63,34833.59,34881.96,168.77,359.11
1610557980,34887.48,34956.29,34882.47,34892.42,216.10,344.09
1610558040,34885.94,34917.43,34861.13,34914.50,273.43,333.30
1610558100,34910.30,34928.06,34881.75,34909.31,274.11,331.43
1610558160,34911.70,34911.70,34863.75,34879.41,209.84,327.64
1610558220,34875.56,34886.44,34840.28,34863.34,226.04,310.79
1610558280,34865.31,34882.96,34794.77,34798.30,218.29,308.38
1610558340,34797.45,34831.54,34785.58,34813.63,133.05,299.04
1610558400,34812.57,34814.87,34695.25,34701.47,98.04,292.92
1610558460,34692.98,34728.57,34686.52,34707.97,198.61,281.25
1610558520,34707.75,34709.20,34649.20,34682.50,124.49,233.40
1610558580,34687.30,34688.36,34645.86,34665.68,181.07,219.15
1610558640,34666.73,34684.89,34651.65,34662.57,142.77,213.21
1610558700,34656.21,34713.06,34653.16,34710.74,112.80,199.95
1610558760,34711.73,34714.58,34689.19,34705.93,82.98,189.06
1610558820,34704.88,34735.73,34699.36,34719.43,213.75,185.07
1610558880,34721.45,34752.12,34713.56,34730.22,139.48,180.35
1610558940,34735.22,34860.50,34734.03,34854.52,135.35,178.35
1610559000,34859.74,34934.52,34844.57,34933.68,109.02,178.28
1610559060,34936.22,34994.19,34932.43,34964.91,110.26,168.41
1610559120,34962.00,34985.04,34904.32,34936.96,72.14,163.58
1610559180,34936.70,34991.71,34900.45,34988.66,64.07,155.98
1610559240,34989.29,34995.23,34951.67,34971.30,113.17,147.97
1610559300,34975.23,34981.24,34923.51,34925.84,59.75,137.25
1610559360,34922.95,34961.47,34912.08,34961.30,73.38,130.43
1610559420,34962.99,34978.62,34923.84,34933.16,250.80,131.66
1610559480,34932.68,34934.38,34781.07,34798.88,350.08,138.25
1610559540,34809.97,34844.47,34792.83,34806.47,135.87,138.39
1610559600,34809.67,34894.63,34806.74,34893.55,134.64,140.22
1610559660,34887.60,34897.82,34854.97,34883.75,381.31,149.36
1610559720,34887.75,34895.32,34842.56,34863.17,266.66,156.47
1610559780,34859.20,34932.16,34852.96,34924.30,313.15,163.07
1610559840,34918.47,34923.06,34857.86,34881.18,170.30,164.45
1610559900,34876.78,34889.84,34814.85,34822.95,175.48,167.58
1610559960,34828.85,34891.24,34825.57,34887.73,110.18,168.94
1610560020,34894.70,34937.81,34891.46,34904.21,137.79,165.14
1610560080,34904.20,34929.65,34867.87,34875.46,79.54,162.15
1610560140,34872.97,34885.34,34851.42,34878.34,50.62,157.91
1610560200,34884.83,34974.31,34884.77,34943.76,47.90,154.85
1610560260,34942.49,34986.09,34939.40,34960.50,119.27,155.31
1610560320,34964.05,34988.76,34944.62,34958.04,130.86,158.24
1610560380,34962.42,34975.26,34925.44,34941.88,80.38,159.06
1610560440,34943.79,34944.47,34908.18,34912.01,124.56,159.63
1610560500,34913.99,34916.93,34842.50,34846.10,120.30,162.65
1610560560,34847.20,34848.39,34761.48,34766.00,83.55,163.16
1610560620,34770.71,34802.30,34758.30,34792.35,75.32,154.39
1610560680,34791.84,34813.61,34764.66,34801.69,86.52,141.21
1610560740,34808.64,34845.60,34788.74,34822.16,52.26,137.03
1610560800,34827.66,34907.86,34823.61,34900.71,160.28,138.31
1610560860,34902.15,34908.04,34858.38,34862.62,193.27,128.91
1610560920,34843.09,34846.99,34795.21,34808.42,181.52,124.65
1610560980,34807.70,34814.64,34733.85,34760.04,166.87,117.34
1610561040,34754.96,34785.17,34741.34,34759.15,85.96,113.12
1610561100,34765.27,34793.45,34753.49,34782.15,78.10,108.25
1610561160,34782.07,34789.90,34762.70,34785.20,129.63,109.22
1610561220,34787.59,34803.55,34769.66,34779.50,78.78,106.27
1610561280,34772.87,34818.59,34752.39,34806.27,98.78,107.24
1610561340,34817.26,34850.81,34806.61,34815.68,131.08,111.26
1610561400,34825.63,34851.64,34795.07,34803.80,98.67,113.80
1610561460,34802.26,34840.45,34763.11,34834.30,92.20,112.44
1610561520,34834.87,34835.06,34787.47,34807.22,55.45,108.67
1610561580,34809.46,34869.47,34788.53,34867.38,92.03,109.26
1610561640,34869.43,34870.75,34807.65,34821.59,59.84,106.02
1610561700,34818.76,34821.07,34768.24,34791.10,43.37,102.17
1610561760,34788.37,34795.79,34781.81,34793.40,138.92,104.94
1610561820,34790.57,34894.88,34790.18,34847.97,57.17,104.03
1610561880,34851.30,34899.43,34842.89,34874.85,125.98,106.01
1610561940,34879.87,34892.51,34858.61,34879.30,153.72,111.08
1610562000,34882.55,34896.28,34866.82,34895.81,116.87,108.91
1610562060,34895.74,34908.90,34873.43,34898.72,98.39,104.17
1610562120,34903.06,34906.68,34890.79,34898.73,136.20,101.90
1610562180,34902.12,34903.53,34887.62,34902.25,179.53,102.53
1610562240,34902.01,34942.73,34901.62,34934.06,152.30,105.85
1610562300,34925.22,34931.27,34892.14,34922.27,82.89,106.09
1610562360,34921.97,34928.72,34902.31,34910.17,120.51,105.63
1610562420,34909.81,34933.73,34902.63,34927.31,58.60,104.62
1610562480,34930.29,35019.87,34930.28,35017.03,79.42,103.66
1610562540,35014.95,35121.85,35014.86,35111.74,203.97,107.30
1610562600,35116.98,35406.21,35116.60,35278.38,233.41,114.04
1610562660,35281.00,35415.49,35270.40,35403.82,194.90,119.17
1610562720,35404.59,35507.39,35403.60,35495.64,125.51,122.68
1610562780,35498.88,35551.64,35389.80,35507.29,309.43,133.55
1610562840,35512.16,35609.57,35506.02,35608.45,148.83,138.00
1610562900,35606.23,35613.13,35489.80,35595.65,163.12,143.98
1610562960,35596.70,35750.67,35586.05,35736.63,132.47,143.66
1610563020,35735.26,35807.42,35692.44,35793.00,78.28,144.72
1610563080,35802.24,35822.61,35776.97,35803.52,210.56,148.95
1610563140,35801.78,35807.23,35664.49,35673.74,142.53,148.39
1610563200,35668.68,35811.46,35660.04,35802.94,109.32,148.01
1610563260,35802.43,35807.66,35725.63,35737.05,134.12,149.80
1610563320,35732.22,35738.28,35641.93,35672.83,100.52,148.01
1610563380,35664.77,35811.53,35655.67,35748.29,77.30,142.90
1610563440,35746.80,35773.81,35685.55,35718.76,88.55,139.71
1610563500,35738.56,35807.42,35732.65,35803.84,80.23,139.58
1610563560,35803.81,35824.02,35734.00,35736.55,120.15,139.56
1610563620,35736.11,35770.40,35718.22,35760.86,153.56,144.31
1610563680,35762.94,35793.60,35756.65,35789.59,128.15,146.75
1610563740,35793.17,35841.41,35787.98,35839.77,85.20,140.81
1610563800,35839.99,35895.10,35828.77,35889.04,74.91,132.88
1610563860,35888.81,35931.22,35879.80,35914.28,45.85,125.43
1610563920,35919.66,35925.08,35832.26,35848.33,107.92,124.55
1610563980,35844.37,35860.33,35791.24,35808.61,76.17,112.89
1610564040,35795.51,35805.85,35679.23,35730.96,102.69,110.58
1610564100,35728.18,35780.36,35720.43,35773.22,63.87,105.62
1610564160,35775.47,35800.89,35655.04,35704.85,169.17,107.45
1610564220,35699.04,35747.14,35680.48,35689.75,81.57,107.62
1610564280,35689.58,35811.90,35684.40,35733.41,68.79,100.53
1610564340,35724.47,35784.48,35719.78,35737.56,83.11,97.56
1610564400,35740.14,35812.59,35738.97,35788.48,78.24,96.00
1610564460,35794.12,35932.48,35787.93,35829.51,256.84,102.14
1610564520,35829.69,35883.53,35810.93,35830.67,498.15,122.02
1610564580,35828.12,35857.42,35792.70,35844.08,252.92,130.80
1610564640,35842.87,35846.46,35790.19,35810.18,540.95,153.42
1610564700,35808.47,35810.41,35777.49,35786.19,304.01,164.61
1610564760,35787.44,35852.33,35773.19,35781.71,288.77,173.04
1610564820,35780.70,35910.98,35761.61,35891.92,650.92,197.91
1610564880,35887.71,35946.96,35868.56,35924.37,478.98,215.45
1610564940,35922.08,35932.63,35877.27,35882.93,421.63,232.27
1610565000,35884.87,35906.97,35846.91,35883.11,288.93,242.97
1610565060,35885.71,35985.71,35876.48,35978.53,159.92,248.68
1610565120,35976.94,35992.02,35929.50,35937.01,163.01,251.43
1610565180,35938.10,35958.72,35885.51,35890.05,269.64,261.10
1610565240,35894.55,35908.09,35857.29,35867.30,151.56,263.55
1610565300,35861.73,35864.23,35767.88,35779.11,78.87,264.30
1610565360,35787.58,35805.10,35631.24,35638.87,144.29,263.05
1610565420,35637.70,35743.57,35597.39,35676.56,154.31,266.69
1610565480,35682.52,35746.62,35667.30,35714.05,137.53,270.13
1610565540,35713.58,35745.85,35697.94,35714.15,166.31,274.29
1610565600,35715.50,35754.59,35684.51,35751.59,165.93,278.67
1610565660,35750.85,35812.99,35749.99,35803.45,95.15,270.59
1610565720,35798.29,35800.71,35756.05,35780.81,220.90,256.73
1610565780,35785.25,35811.72,35781.18,35803.33,218.28,254.99
1610565840,35802.30,35826.93,35799.69,35818.19,229.95,239.44
1610565900,35815.35,35824.81,35780.03,35783.84,273.89,237.94
1610565960,35783.25,35794.65,35763.03,35786.02,192.73,233.14
1610566020,35783.57,35852.27,35769.81,35849.03,128.25,207.00
1610566080,35847.07,35852.09,35816.49,35822.24,143.91,190.25
1610566140,35821.75,35849.54,35811.91,35826.08,116.68,175.00
1610566200,35824.38,35826.53,35737.94,35749.75,107.75,165.94
1610566260,35749.23,35763.53,35734.87,35758.84,120.63,163.98
1610566320,35756.48,35836.70,35713.91,35835.95,75.33,159.59
1610566380,35836.34,35850.19,35827.93,35845.55,83.03,150.26
1610566440,35846.72,35877.15,35844.23,35876.84,125.09,148.94
1610566500,35876.88,35903.94,35864.25,35902.19,138.14,151.90
1610566560,35904.54,35942.10,35850.63,35897.94,137.10,151.54
1610566620,35914.78,36015.67,35895.98,36009.66,86.90,148.17
1610566680,36013.00,36157.08,36005.32,36141.61,69.34,144.76
1610566740,36145.07,36165.79,36065.33,36096.48,108.80,141.89
1610566800,36098.61,36190.75,36094.41,36181.00,84.27,137.81
1610566860,36173.97,36180.63,36145.06,36157.05,108.44,138.47
1610566920,36155.63,36157.23,36097.50,36118.34,109.19,132.89
1610566980,36123.10,36126.35,36061.32,36074.20,78.97,125.92
1610567040,36074.95,36108.65,36049.11,36057.11,61.53,117.50
1610567100,36060.04,36111.17,36051.39,36100.07,120.29,109.82
1610567160,36100.62,36108.19,36077.72,36088.32,104.19,105.39
1610567220,36087.59,36100.48,36070.84,36079.42,111.99,104.58
1610567280,36080.48,36086.28,36009.53,36020.91,138.04,104.29
1610567340,36020.92,36079.90,36015.95,36047.91,128.77,104.89
1610567400,36044.93,36069.38,36028.57,36050.68,62.40,102.62
1610567460,36044.48,36048.65,36006.05,36018.40,126.78,102.93
1610567520,36017.09,36056.99,35994.34,36049.53,61.61,102.24
1610567580,36061.45,36143.83,36059.37,36120.48,82.27,102.21
1610567640,36114.93,36158.99,36112.91,36155.59,116.77,101.79
1610567700,36157.79,36160.83,36071.79,36086.42,68.22,98.29
1610567760,36085.16,36099.35,36049.44,36052.75,77.52,95.32
1610567820,36052.58,36121.70,36052.41,36087.34,68.09,94.37
1610567880,36083.30,36096.99,36058.57,36064.99,99.47,95.88
1610567940,36062.12,36063.27,36001.73,36007.88,69.48,93.92
1610568000,36011.42,36114.66,36008.75,36092.48,133.37,96.37
1610568060,36099.61,36109.18,36068.73,36099.06,232.41,102.57
1610568120,36096.92,36103.15,36073.84,36078.10,144.07,104.31
1610568180,36076.69,36090.02,36052.67,36072.15,239.11,112.32
1610568240,36076.49,36120.65,36055.17,36112.68,93.27,113.91
1610568300,36109.67,36174.13,36107.12,36137.68,88.43,112.31
